1.107	0.933107	0.0163683	0.000762514	0.00542773	0.0154234
1.108	0.933228	0.0163743	0.000771726	0.00548495	0.015409
1.109	0.933303	0.0163794	0.00078044	0.00553887	0.0153947
1.11	0.933391	0.0163849	0.000789278	0.00559337	0.0153803
1.111	0.933432	0.0163894	0.000797611	0.00564455	0.0153661
1.112	0.933545	0.0163957	0.00080668	0.00570012	0.0153518
1.113	0.933615	0.0164012	0.000815287	0.00575264	0.0153376
1.114	0.933706	0.0164072	0.000824097	0.00580623	0.0153233
1.115	0.933757	0.0164125	0.000832488	0.00585707	0.0153092
1.116	0.93383	0.0164183	0.000841079	0.00590897	0.015295
1.117	0.933923	0.0164247	0.000849864	0.00596187	0.0152809
1.118	0.934036	0.0164317	0.000858845	0.00601577	0.0152667
1.119	0.934109	0.0164378	0.000867398	0.00606689	0.0152526
1.12	0.934141	0.0164432	0.000875524	0.00611526	0.0152386
1.121	0.934253	0.0164504	0.00088445	0.00616829	0.0152246
1.122	0.934325	0.0164569	0.000892945	0.00621854	0.0152105
1.132	0.935092	0.016527	0.000977685	0.00671027	0.0150718
1.142	0.935892	0.0166053	0.00106141	0.00717901	0.0149355
1.152	0.936672	0.0166883	0.0011436	0.00762258	0.0148016
1.162	0.937466	0.0167753	0.00122465	0.00804375	0.01467
1.172	0.938218	0.0168634	0.001304	0.00844045	0.0145407
1.182	0.939023	0.0169538	0.00138268	0.00881857	0.0144136
1.192	0.939772	0.0170424	0.00145959	0.00917329	0.0142886
1.202	0.940499	0.0171293	0.00153512	0.00950727	0.0141658
1.212	0.941223	0.0172142	0.00160948	0.00982226	0.014045
1.222	0.94195	0.0172964	0.00168275	0.0101192	0.0139261
1.232	0.942714	0.0173765	0.00175533	0.0104002	0.0138092
1.242	0.943471	0.0174526	0.0018268	0.0106641	0.0136942
1.252	0.944235	0.0175248	0.0018973	0.010912	0.0135811
1.262	0.94496	0.0175916	0.00196639	0.0111428	0.0134698
1.272	0.945702	0.0176541	0.00203468	0.0113592	0.0133602
1.282	0.946454	0.017712	0.00210212	0.0115615	0.0132524
1.292	0.947236	0.0177655	0.00216893	0.011751	0.0131462
1.302	0.947951	0.0178123	0.00223413	0.0119249	0.0130417
1.312	0.948704	0.0178549	0.00229883	0.0120872	0.0129388
1.322	0.949443	0.0178918	0.00236253	0.0122367	0.0128374
1.332	0.950182	0.0179236	0.00242536	0.0123744	0.0127376
1.342	0.950896	0.0179496	0.00248711	0.0125	0.0126393
1.352	0.951605	0.0179705	0.00254799	0.0126147	0.0125425
1.362	0.952326	0.0179864	0.0026082	0.0127192	0.0124471
1.372	0.953025	0.017997	0.00266739	0.0128131	0.0123531
1.382	0.953715	0.0180025	0.00272575	0.0128973	0.0122605
1.392	0.954418	0.0180034	0.00278348	0.0129725	0.0121693
1.402	0.955105	0.0179994	0.00284032	0.0130385	0.0120793
1.412	0.955749	0.0179902	0.00289601	0.0130952	0.0119907
1.422	0.956463	0.0179776	0.00295172	0.0131451	0.0119033
1.432	0.95713	0.01796	0.00300625	0.0131864	0.0118171
1.442	0.957752	0.0179377	0.00305966	0.0132195	0.0117322
1.452	0.958391	0.0179116	0.00311259	0.0132458	0.0116484
1.462	0.959062	0.017882	0.00316519	0.0132657	0.0115658
1.472	0.959685	0.0178481	0.00321668	0.0132785	0.0114843
1.482	0.960308	0.0178106	0.00326755	0.013285	0.011404
1.492	0.960932	0.0177697	0.00331783	0.0132856	0.0113247
1.502	0.96157	0.0177257	0.00336765	0.0132807	0.0112465
1.512	0.96219	0.0176783	0.00341671	0.01327	0.0111693
1.522	0.962802	0.0176278	0.00346513	0.0132542	0.0110932
1.532	0.963396	0.0175742	0.0035128	0.0132331	0.0110181
1.542	0.963996	0.017518	0.00355998	0.0132074	0.010944
1.552	0.964571	0.0174589	0.00360637	0.013177	0.0108708
1.562	0.965133	0.0173973	0.00365211	0.0131423	0.0107986
1.572	0.965694	0.0173334	0.00369732	0.0131034	0.0107273
1.582	0.966265	0.0172672	0.00374211	0.0130607	0.010657
1.592	0.966814	0.0171989	0.00378619	0.0130142	0.0105875
1.602	0.967392	0.0171287	0.00383009	0.0129644	0.0105189
1.612	0.967928	0.0170564	0.00387306	0.0129109	0.0104512
1.622	0.968471	0.0169824	0.00391565	0.0128544	0.0103843
1.632	0.969022	0.0169068	0.00395785	0.0127948	0.0103183
1.642	0.969536	0.0168295	0.00399923	0.0127323	0.010253
1.652	0.970062	0.0167508	0.00404029	0.0126672	0.0101886
1.662	0.970569	0.0166707	0.00408071	0.0125994	0.010125
1.672	0.971065	0.0165894	0.0041206	0.0125292	0.0100621
1.682	0.971558	0.0165069	0.00416003	0.0124568	0.01
1.692	0.972094	0.0164235	0.00419948	0.0123822	0.00993862
1.702	0.972563	0.016339	0.00423785	0.0123056	0.009878
1.712	0.973049	0.0162536	0.004276	0.0122271	0.00981809
1.722	0.973561	0.0161675	0.00431402	0.0121467	0.00975887
1.732	0.974026	0.0160807	0.00435117	0.0120648	0.00970037
1.742	0.974491	0.0159932	0.00438795	0.0119812	0.00964254
1.752	0.974925	0.0159052	0.00442403	0.0118963	0.00958539
1.762	0.97537	0.0158167	0.00445986	0.01181	0.0095289
1.772	0.975831	0.0157278	0.00449551	0.0117224	0.00947305
1.782	0.976278	0.0156386	0.00453065	0.0116337	0.00941784
1.792	0.976716	0.0155491	0.00456535	0.0115439	0.00936325
1.802	0.977148	0.0154594	0.00459966	0.0114531	0.00930929
1.812	0.977581	0.0153695	0.00463363	0.0113614	0.00925592
1.822	0.978019	0.0152796	0.00466733	0.0112687	0.00920315
1.832	0.978406	0.0151897	0.00470018	0.0111756	0.00915098
1.842	0.978817	0.0150998	0.00473296	0.0110817	0.00909938
1.852	0.979255	0.0150099	0.0047657	0.010987	0.00904833
1.862	0.979653	0.0149202	0.00479773	0.0108919	0.00899785
1.872	0.980052	0.0148307	0.00482945	0.0107963	0.00894792
1.882	0.980454	0.0147414	0.00486091	0.0107003	0.00889852
1.892	0.980828	0.0146524	0.0048918	0.0106041	0.00884967
1.902	0.981212	0.0145637	0.0049225	0.0105074	0.00880133
1.912	0.981611	0.0144753	0.00495305	0.0104104	0.0087535
1.922	0.981992	0.0143873	0.00498315	0.0103133	0.00870618
1.932	0.982342	0.0142998	0.00501266	0.0102162	0.00865937
1.942	0.982739	0.0142126	0.00504237	0.0101187	0.00861303
1.952	0.983084	0.014126	0.00507128	0.0100215	0.00856719
1.962	0.983446	0.0140399	0.00510011	0.00992405	0.00852182
1.972	0.983796	0.0139544	0.00512855	0.00982676	0.00847693
1.982	0.984168	0.0138694	0.00515697	0.00972929	0.00843248
1.992	0.9845	0.0137851	0.00518472	0.00963227	0.0083885
2.002	0.98486	0.0137013	0.00521251	0.0095351	0.00834496
2.012	0.985185	0.0136183	0.0052397	0.00943841	0.00830187
2.022	0.985542	0.0135359	0.00526698	0.00934158	0.0082592
2.122	0.988686	0.0127537	0.00552292	0.00839352	0.0078551
2.222	0.991501	0.0120556	0.00575499	0.00749318	0.00748804
2.322	0.994013	0.0114476	0.00596613	0.00665465	0.0071532
2.422	0.9963	0.0109287	0.00615936	0.00588422	0.00684655
2.522	0.998299	0.010494	0.00633593	0.00518499	0.00656472
2.622	1.00016	0.0101356	0.00649892	0.0045545	0.00630481
2.722	1.00184	0.00984447	0.00664933	0.00399035	0.00606441
2.822	1.0033	0.00961092	0.00678782	0.003489	0.00584142
2.922	1.00468	0.00942616	0.00691678	0.00304443	0.00563401
3.022	1.00589	0.00928148	0.00703634	0.0026524	0.00544064
3.122	1.00698	0.00916956	0.00714765	0.00230761	0.00525993
3.222	1.00798	0.00908416	0.00725165	0.00200507	0.00509069
3.322	1.00893	0.00902024	0.00734942	0.00173998	0.00493186
3.422	1.00981	0.00897321	0.00744115	0.00150841	0.00478252
3.522	1.01065	0.00893975	0.00752768	0.0013063	0.00464185
3.622	1.01135	0.00891622	0.00760843	0.00113068	0.00450914
3.722	1.012	0.0089009	0.00768457	0.00097796	0.00438373
3.822	1.01261	0.00889216	0.00775665	0.000845249	0.00426502
3.922	1.01319	0.00888858	0.007825	0.000730051	0.00415251
4.022	1.01375	0.00888908	0.00788992	0.000630159	0.00404572
4.122	1.01423	0.00889228	0.0079511	0.000543767	0.00394423
4.222	1.01468	0.00889789	0.00800924	0.000468996	0.00384766
4.322	1.01511	0.00890544	0.00806463	0.000404317	0.00375567
4.422	1.01552	0.00891454	0.00811751	0.000348397	0.00366793
4.522	1.01592	0.00892479	0.00816797	0.000300094	0.00358416
4.622	1.01621	0.00893523	0.0082154	0.000258507	0.0035041
4.722	1.0165	0.00894641	0.0082608	0.000222604	0.00342752
4.822	1.01677	0.00895812	0.00830426	0.000191627	0.00335418
4.922	1.01703	0.00897026	0.00834593	0.000164911	0.00328389
5.022	1.01728	0.00898272	0.00838591	0.000141878	0.00321646
5.122	1.01751	0.00899521	0.0084241	0.000122046	0.00315173
5.222	1.01773	0.00900791	0.00846086	0.000104955	0.00308954
5.322	1.01794	0.00902068	0.00849619	9.02386e-05	0.00302973
5.422	1.01814	0.0090335	0.0085302	7.75682e-05	0.00297218
5.522	1.01833	0.00904625	0.00856287	6.66671e-05	0.00291676
5.622	1.01849	0.00905879	0.00859416	5.72949e-05	0.00286336
5.722	1.01864	0.00907116	0.0086242	4.92362e-05	0.00281187
5.822	1.01879	0.00908357	0.00865331	4.22999e-05	0.00276219
5.922	1.01893	0.00909583	0.00868135	3.6337e-05	0.00271422
6.022	1.01906	0.00910798	0.00870843	3.12103e-05	0.00266788
6.122	1.01917	0.00911984	0.00873442	2.68068e-05	0.00262309
6.222	1.01927	0.00913151	0.00875949	2.3023e-05	0.00257978
6.322	1.01936	0.00914301	0.00878371	1.97714e-05	0.00253786
6.422	1.01946	0.00915446	0.00880724	1.69759e-05	0.00249728
6.522	1.01956	0.00916581	0.00883007	1.45735e-05	0.00245797
6.622	1.01964	0.0091768	0.00885199	1.25121e-05	0.00241987
6.722	1.01972	0.00918775	0.00887334	1.07402e-05	0.00238294
6.822	1.0198	0.00919851	0.00889402	9.21862e-06	0.00234711
6.922	1.01987	0.00920911	0.00891407	7.91198e-06	0.00231233
7.022	1.01995	0.0092196	0.00893359	6.78968e-06	0.00227857
7.122	1.02	0.00922976	0.00895236	5.82715e-06	0.00224578
7.222	1.02006	0.00923978	0.00897062	5.00062e-06	0.00221392
7.322	1.02012	0.00924971	0.00898843	4.29072e-06	0.00218294
7.422	1.02017	0.00925943	0.00900569	3.68159e-06	0.00215282
7.522	1.02022	0.009269	0.00902248	3.15873e-06	0.00212352
7.622	1.02027	0.00927844	0.00903883	2.70993e-06	0.002095
7.722	1.02032	0.00928773	0.00905475	2.32476e-06	0.00206724
7.822	1.02037	0.00929686	0.00907023	1.99426e-06	0.0020402
7.922	1.02042	0.00930586	0.00908534	1.71061e-06	0.00201386
8.022	1.02045	0.00931465	0.00909999	1.46736e-06	0.00198819
8.122	1.0205	0.00932337	0.00911434	1.25853e-06	0.00196316
8.222	1.02055	0.00933201	0.0091284	1.0793e-06	0.00193876
8.322	1.02059	0.00934049	0.00914208	9.25587e-07	0.00191496
8.422	1.02063	0.00934877	0.00915537	7.93793e-07	0.00189173
8.522	1.02068	0.00935698	0.00916841	6.80681e-07	0.00186906
8.622	1.02071	0.00936499	0.00918106	5.83724e-07	0.00184693
8.722	1.02074	0.00937283	0.00919337	5.00585e-07	0.00182531
8.822	1.02077	0.00938054	0.0092054	4.29274e-07	0.0018042
8.922	1.0208	0.00938812	0.00921714	3.68117e-07	0.00178356
9.022	1.02083	0.00939562	0.00922866	3.15647e-07	0.0017634
9.122	1.02085	0.0094029	0.00923981	2.70683e-07	0.00174368
9.222	1.02087	0.00941003	0.00925068	2.32131e-07	0.00172441
9.322	1.02089	0.00941706	0.00926132	1.99061e-07	0.00170555
9.422	1.0209	0.00942398	0.00927173	1.70699e-07	0.0016871
9.522	1.02092	0.00943083	0.00928197	1.46367e-07	0.00166905
9.622	1.02095	0.00943764	0.00929204	1.2549e-07	0.00165138
9.722	1.02098	0.00944439	0.00930195	1.07583e-07	0.00163408
9.822	1.021	0.00945097	0.00931159	9.22363e-08	0.00161714
9.922	1.02103	0.00945748	0.00932106	7.90755e-08	0.00160055
10.022	1.02106	0.00946394	0.00933039	6.77863e-08	0.0015843
10.122	1.02108	0.00947028	0.00933951	5.81097e-08	0.00156837
10.222	1.02111	0.00947657	0.00934849	4.98104e-08	0.00155277
10.322	1.02114	0.00948273	0.00935727	4.2698e-08	0.00153747
10.422	1.02117	0.00948884	0.00936591	3.65987e-08	0.00152246
10.522	1.0212	0.00949487	0.00937439	3.13698e-08	0.00150775
10.622	1.02123	0.00950074	0.00938265	2.68902e-08	0.00149333
10.722	1.02125	0.00950653	0.00939075	2.305e-08	0.00147917
10.822	1.02127	0.00951223	0.0093987	1.97583e-08	0.00146529
10.922	1.0213	0.00951788	0.00940653	1.69356e-08	0.00145166
11.022	1.02132	0.00952342	0.00941419	1.45167e-08	0.00143828
11.122	1.02136	0.00952899	0.00942182	1.2441e-08	0.00142515
11.222	1.02138	0.00953443	0.00942925	1.0663e-08	0.00141226
11.322	1.02142	0.00953984	0.00943661	9.13817e-09	0.0013996
11.422	1.02145	0.00954516	0.00944383	7.83159e-09	0.00138716
11.522	1.02148	0.00955044	0.00945095	6.71138e-09	0.00137495
11.622	1.02149	0.00955544	0.00945774	5.75335e-09	0.00136295
11.722	1.0215	0.00956034	0.00946438	4.93231e-09	0.00135115
11.822	1.02152	0.00956525	0.00947099	4.22786e-09	0.00133956
11.922	1.02153	0.00957006	0.00947745	3.62425e-09	0.00132817
12.022	1.02155	0.00957482	0.00948382	3.10669e-09	0.00131697
12.122	1.02157	0.00957961	0.00949018	2.66261e-09	0.00130596
12.222	1.0216	0.00958434	0.00949643	2.28197e-09	0.00129514
12.322	1.02162	0.00958902	0.0095026	1.95572e-09	0.00128449
12.422	1.02164	0.00959363	0.00950866	1.67611e-09	0.00127401
12.522	1.02167	0.00959818	0.00951462	1.43648e-09	0.00126371
12.622	1.02171	0.00960281	0.00952063	1.2308e-09	0.00125357
12.722	1.02174	0.00960736	0.00952654	1.05459e-09	0.00124359
12.822	1.02178	0.00961184	0.00953233	9.03631e-10	0.00123378
12.922	1.02181	0.0096163	0.00953807	7.74231e-10	0.00122411
13.022	1.02185	0.00962068	0.0095437	6.63384e-10	0.0012146
