0.635365 0.235176
0.64036 0.235885
0.645355 0.23659
0.65035 0.237295
0.655345 0.237998
0.66034 0.238696
0.665335 0.239394
0.67033 0.24009
0.675325 0.240783
0.68032 0.241471
0.685315 0.242161
0.69031 0.242848
0.695305 0.243533
0.7003 0.244214
0.705295 0.244895
0.71029 0.245573
0.715285 0.246248
0.72028 0.246918
0.725275 0.247589
0.73027 0.248256
0.735265 0.248922
0.74026 0.249582
0.745255 0.250242
0.75025 0.250901
0.755245 0.251557
0.76024 0.252209
0.765235 0.252862
0.77023 0.253512
0.775225 0.254161
0.78022 0.254806
0.785215 0.255452
0.79021 0.256096
0.795205 0.256738
0.8002 0.257377
0.805195 0.258016
0.81019 0.258652
0.815185 0.259287
0.82018 0.259916
0.825175 0.260545
0.83017 0.261172
0.835165 0.261797
0.84016 0.262418
0.845155 0.263038
0.85015 0.263657
0.855145 0.264274
0.86014 0.264887
0.865135 0.2655
0.87013 0.266111
0.875125 0.266721
0.88012 0.267327
0.885115 0.267933
0.89011 0.268538
0.895105 0.269141
0.9001 0.269741
0.905095 0.270341
0.91009 0.270939
0.915085 0.271535
0.92008 0.272126
0.925075 0.272718
0.93007 0.273307
0.935065 0.273895
0.94006 0.274478
0.945055 0.275062
0.95005 0.275644
0.955045 0.276224
0.96004 0.276803
0.965035 0.277377
0.97003 0.277952
0.975025 0.278526
0.98002 0.279098
0.985015 0.279666
0.99001 0.280235
0.995005 0.280803
1 0.281367
1.055 0.287433
1.11 0.293229
1.165 0.298792
1.22 0.304168
1.275 0.3094
1.33 0.314512
1.385 0.319506
1.44 0.324393
1.495 0.329171
1.55 0.333847
1.605 0.338425
1.66 0.342907
1.715 0.3473
1.77 0.351604
1.825 0.355826
1.88 0.359958
1.935 0.36401
1.99 0.367991
2.045 0.371901
2.1 0.375732
2.155 0.379494
2.21 0.383191
2.265 0.386832
2.32 0.390408
2.375 0.393917
2.43 0.397368
2.485 0.400767
2.54 0.404111
2.595 0.407398
2.65 0.410631
2.705 0.413815
2.76 0.416952
2.815 0.42004
2.87 0.423079
2.925 0.426072
2.98 0.429022
3.035 0.431931
3.09 0.434794
3.145 0.437614
3.2 0.440393
3.255 0.443135
3.31 0.445838
3.365 0.448503
3.42 0.451131
3.475 0.453725
3.53 0.456286
3.585 0.458811
3.64 0.461302
3.695 0.46376
3.75 0.466187
3.805 0.468584
3.86 0.470948
3.915 0.473283
3.97 0.475589
4.025 0.477869
4.08 0.480117
4.135 0.482335
4.19 0.484526
4.245 0.48669
4.3 0.488828
4.355 0.490942
4.41 0.493031
4.465 0.495099
4.52 0.497145
4.575 0.499167
4.63 0.501164
4.685 0.503139
4.74 0.50509
4.795 0.50702
4.85 0.50893
4.905 0.510819
4.96 0.51269
5.015 0.514542
5.07 0.516374
5.125 0.518185
5.18 0.519977
5.235 0.521751
5.29 0.523505
5.345 0.525242
5.4 0.526962
5.455 0.528666
5.51 0.530354
5.565 0.532025
5.62 0.533679
5.675 0.535315
5.73 0.536936
5.785 0.538541
5.84 0.540131
5.895 0.541706
5.95 0.543267
6.005 0.544814
6.06 0.546347
6.115 0.547865
6.17 0.549369
6.225 0.550858
6.28 0.552334
6.335 0.553796
6.39 0.555246
6.445 0.556684
6.5 0.558109
6.555 0.559522
6.61 0.560922
6.665 0.562309
6.72 0.563684
6.775 0.565048
6.83 0.566399
6.885 0.56774
6.94 0.569069
6.995 0.570388
7.05 0.571696
7.105 0.572992
7.16 0.574276
7.215 0.57555
7.27 0.576812
7.325 0.578064
7.38 0.579305
7.435 0.580536
7.49 0.581758
7.545 0.58297
7.6 0.584172
7.655 0.585365
7.71 0.586549
7.765 0.587725
7.82 0.588892
7.875 0.59005
7.93 0.591201
7.985 0.592343
8.04 0.593477
8.095 0.594603
8.15 0.595719
8.205 0.596827
8.26 0.597926
8.315 0.599017
8.37 0.600099
8.425 0.601173
8.48 0.602239
8.535 0.603298
8.59 0.60435
8.645 0.605394
8.7 0.60643
8.755 0.60746
8.81 0.608483
8.865 0.609499
8.92 0.610508
8.975 0.611511
9.03 0.612508
9.085 0.613497
9.14 0.614479
9.195 0.615454
9.25 0.616422
9.305 0.617383
9.36 0.618338
9.415 0.619287
9.47 0.620229
9.525 0.621164
9.58 0.622094
9.635 0.623017
9.69 0.623935
9.745 0.624847
9.8 0.625753
9.855 0.626654
9.91 0.627549
9.965 0.628439
10.02 0.629323
10.075 0.630202
10.13 0.631075
10.185 0.631942
10.24 0.632803
10.295 0.633659
10.35 0.634509
10.405 0.635355
10.46 0.636195
10.515 0.637029
10.57 0.637859
10.625 0.638684
10.68 0.639504
10.735 0.640319
10.79 0.641129
10.845 0.641935
10.9 0.642736
10.955 0.643532
11.01 0.644324
11.065 0.645111
11.12 0.645894
11.175 0.646672
11.23 0.647445
11.285 0.648213
11.34 0.648977
11.395 0.649737
11.45 0.650492
11.505 0.651243
11.56 0.651989
11.615 0.652732
11.67 0.65347
11.725 0.654204
11.78 0.654934
11.835 0.655661
11.89 0.656383
11.945 0.657101
