0.0001 0.489532
0.0020998 0.592647
0.0040996 0.671093
0.0060994 0.719323
0.0080992 0.752468
0.010099 0.777001
0.0120988 0.795788
0.0140986 0.81087
0.0160984 0.823552
0.0180982 0.834179
0.020098 0.843315
0.0220978 0.851272
0.0240976 0.858279
0.0260974 0.864537
0.0280972 0.870103
0.030097 0.875103
0.0320968 0.879636
0.0340966 0.88378
0.0360964 0.887596
0.0380962 0.891105
0.040096 0.89435
0.0420958 0.897358
0.0440956 0.900154
0.0460954 0.902766
0.0480952 0.905208
0.050095 0.907499
0.0520948 0.909652
0.0540946 0.911677
0.0560944 0.913588
0.0580942 0.915397
0.060094 0.917114
0.0620938 0.918744
0.0640936 0.920292
0.0660934 0.921765
0.0680932 0.92317
0.070093 0.924512
0.0720928 0.925796
0.0740926 0.927023
0.0760924 0.928198
0.0780922 0.929325
0.080092 0.930408
0.0820918 0.931449
0.0840916 0.932449
0.0860914 0.933411
0.0880912 0.934338
0.090091 0.935233
0.0920908 0.936095
0.0940906 0.936928
0.0960904 0.937733
0.0980902 0.93851
0.10009 0.939263
0.10209 0.939991
0.10409 0.940695
0.106089 0.941376
0.108089 0.942036
0.110089 0.942676
0.112089 0.943299
0.114089 0.943905
0.116088 0.944495
0.118088 0.945071
0.120088 0.945632
0.122088 0.94618
0.124088 0.946715
0.126087 0.947238
0.128087 0.947751
0.130087 0.948253
0.132087 0.948745
0.134087 0.949228
0.136086 0.949702
0.138086 0.950166
0.140086 0.950624
0.142086 0.951074
0.144086 0.951518
0.146085 0.951956
0.148085 0.95239
0.150085 0.952819
0.152085 0.953243
0.154085 0.953662
0.156084 0.954077
0.158084 0.954487
0.160084 0.954894
0.162084 0.955296
0.164084 0.955696
0.166083 0.956094
0.168083 0.956489
0.170083 0.956882
0.172083 0.957273
0.174083 0.957664
0.176082 0.958052
0.178082 0.95844
0.180082 0.958829
0.182082 0.959216
0.184082 0.959605
0.186081 0.959993
0.188081 0.960381
0.190081 0.960771
0.192081 0.961161
0.194081 0.961551
0.19608 0.961945
0.19808 0.962344
0.20008 0.962744
0.20208 0.963151
0.20408 0.963561
0.206079 0.963974
0.208079 0.964389
0.210079 0.964806
0.212079 0.965226
0.214079 0.965648
0.216078 0.966072
0.218078 0.966498
0.220078 0.966926
0.222078 0.967354
0.224078 0.967785
0.226077 0.968217
0.228077 0.968649
0.230077 0.969085
0.232077 0.96952
0.234077 0.969956
0.236076 0.970394
0.238076 0.970832
0.240076 0.971271
0.242076 0.971711
0.244076 0.972151
0.246075 0.972592
0.248075 0.973033
0.250075 0.973476
0.252075 0.973918
0.254075 0.974359
0.256074 0.974801
0.258074 0.975242
0.260074 0.975683
0.262074 0.976124
0.264074 0.976563
0.266073 0.977002
0.268073 0.977442
0.270073 0.97788
0.272073 0.978318
0.274073 0.978755
0.276072 0.979191
0.278072 0.979627
0.280072 0.980062
0.282072 0.980497
0.284072 0.980931
0.286071 0.981364
0.288071 0.981796
0.290071 0.982228
0.292071 0.982659
0.294071 0.98309
0.29607 0.983519
0.29807 0.983948
0.30007 0.984375
0.30207 0.984802
0.30407 0.985227
0.306069 0.985651
0.308069 0.986074
0.310069 0.986496
0.312069 0.986916
0.314069 0.987335
0.316068 0.987752
0.318068 0.988168
0.320068 0.988582
0.322068 0.988996
0.324068 0.989408
0.326067 0.989819
0.328067 0.990229
0.330067 0.990637
0.332067 0.991043
0.334067 0.991449
0.336066 0.991852
0.338066 0.992255
0.340066 0.992657
0.342066 0.993057
0.344066 0.993456
0.346065 0.993854
0.348065 0.99425
0.350065 0.994645
0.352065 0.995039
0.354065 0.995432
0.356064 0.995822
0.358064 0.996212
0.360064 0.9966
0.362064 0.996986
0.364064 0.997372
0.366063 0.997755
0.368063 0.998138
0.370063 0.998519
0.372063 0.998899
0.374063 0.999277
0.376062 0.999654
0.378062 1.00003
0.380062 1.0004
0.382062 1.00078
0.384062 1.00115
0.386061 1.00152
0.388061 1.00189
0.390061 1.00225
0.392061 1.00262
0.394061 1.00299
0.39606 1.00335
0.39806 1.00371
0.40006 1.00407
0.40206 1.00443
0.40406 1.00479
0.406059 1.00515
0.408059 1.00551
0.410059 1.00586
0.412059 1.00621
0.414059 1.00656
0.416058 1.00691
0.418058 1.00726
0.420058 1.00761
0.422058 1.00796
0.424058 1.0083
0.426057 1.00864
0.428057 1.00899
0.430057 1.00933
0.432057 1.00967
0.434057 1.01001
0.436056 1.01034
0.438056 1.01068
0.440056 1.01102
0.442056 1.01135
0.444056 1.01168
0.446055 1.01201
0.448055 1.01234
0.450055 1.01267
0.452055 1.013
0.454055 1.01332
0.456054 1.01365
0.458054 1.01397
0.460054 1.01429
0.462054 1.01462
0.464054 1.01493
0.466053 1.01525
0.468053 1.01557
0.470053 1.01588
0.472053 1.0162
0.474053 1.01651
0.476052 1.01682
0.478052 1.01713
0.480052 1.01744
0.482052 1.01775
0.484052 1.01806
0.486051 1.01836
0.488051 1.01867
0.490051 1.01897
0.492051 1.01927
0.494051 1.01957
0.49605 1.01987
0.49805 1.02017
0.50005 1.02047
0.50205 1.02076
0.50405 1.02106
0.506049 1.02135
0.508049 1.02164
0.510049 1.02193
0.512049 1.02222
0.514049 1.02251
0.516048 1.0228
0.518048 1.02309
0.520048 1.02337
0.522048 1.02366
0.524048 1.02394
0.526047 1.02422
0.528047 1.0245
0.530047 1.02478
0.532047 1.02506
0.534047 1.02534
0.536046 1.02562
0.538046 1.02589
0.540046 1.02617
0.542046 1.02644
0.544046 1.02671
0.546045 1.02698
0.548045 1.02725
0.550045 1.02752
0.552045 1.02779
0.554045 1.02806
0.556044 1.02833
0.558044 1.02859
0.560044 1.02885
0.562044 1.02912
0.564044 1.02938
0.566043 1.02964
0.568043 1.0299
0.570043 1.03016
0.572043 1.03042
0.574043 1.03068
0.576042 1.03094
0.578042 1.03119
0.580042 1.03145
0.582042 1.0317
0.584042 1.03196
0.586041 1.03221
0.588041 1.03246
0.590041 1.03271
0.592041 1.03296
0.594041 1.03321
0.59604 1.03346
0.59804 1.0337
0.60004 1.03395
0.60204 1.03419
0.60404 1.03444
0.606039 1.03468
0.608039 1.03492
0.610039 1.03517
0.612039 1.03541
0.614039 1.03565
0.616038 1.03589
0.618038 1.03612
0.620038 1.03636
0.622038 1.0366
0.624038 1.03683
0.626037 1.03707
0.628037 1.0373
0.630037 1.03753
0.632037 1.03776
0.634037 1.03799
0.636036 1.03822
0.638036 1.03845
0.640036 1.03868
0.642036 1.03891
0.644036 1.03913
0.646035 1.03936
0.648035 1.03958
0.650035 1.03981
0.652035 1.04003
0.654035 1.04025
0.656034 1.04047
0.658034 1.04069
0.660034 1.04091
0.662034 1.04113
0.664034 1.04135
0.666033 1.04157
0.668033 1.04179
0.670033 1.042
0.672033 1.04222
0.674033 1.04243
0.676032 1.04264
0.678032 1.04286
0.680032 1.04307
0.682032 1.04328
0.684032 1.04349
0.686031 1.0437
0.688031 1.04391
0.690031 1.04412
0.692031 1.04433
0.694031 1.04453
0.69603 1.04474
0.69803 1.04494
0.70003 1.04515
0.70203 1.04535
0.70403 1.04556
0.706029 1.04576
0.708029 1.04596
0.710029 1.04616
0.712029 1.04636
0.714029 1.04656
0.716028 1.04676
0.718028 1.04696
0.720028 1.04716
0.722028 1.04735
0.724028 1.04755
0.726027 1.04775
0.728027 1.04794
0.730027 1.04813
0.732027 1.04833
0.734027 1.04852
0.736026 1.04871
0.738026 1.0489
0.740026 1.04909
0.742026 1.04928
0.744026 1.04947
0.746025 1.04966
0.748025 1.04985
0.750025 1.05003
0.752025 1.05022
0.754025 1.05041
0.756024 1.05059
0.758024 1.05078
0.760024 1.05096
0.762024 1.05115
0.764024 1.05133
0.766023 1.05151
0.768023 1.05169
0.770023 1.05187
0.772023 1.05205
0.774023 1.05223
0.776022 1.05241
0.778022 1.05259
0.780022 1.05277
0.782022 1.05294
0.784022 1.05312
0.786021 1.0533
0.788021 1.05347
0.790021 1.05365
0.792021 1.05382
0.794021 1.054
0.79602 1.05417
0.79802 1.05434
0.80002 1.05451
0.80202 1.05468
0.80402 1.05486
0.806019 1.05503
0.808019 1.0552
0.810019 1.05537
0.812019 1.05553
0.814019 1.0557
0.816018 1.05587
0.818018 1.05604
0.820018 1.0562
0.822018 1.05637
0.824018 1.05653
0.826017 1.0567
0.828017 1.05686
0.830017 1.05703
0.832017 1.05719
0.834017 1.05735
0.836016 1.05751
0.838016 1.05767
0.840016 1.05783
0.842016 1.05799
0.844016 1.05815
0.846015 1.05831
0.848015 1.05847
0.850015 1.05863
0.852015 1.05879
0.854015 1.05894
0.856014 1.0591
0.858014 1.05926
0.860014 1.05941
0.862014 1.05957
0.864014 1.05972
0.866013 1.05988
0.868013 1.06003
0.870013 1.06018
0.872013 1.06034
0.874013 1.06049
0.876012 1.06064
0.878012 1.06079
0.880012 1.06094
0.882012 1.06109
0.884012 1.06124
0.886011 1.06139
0.888011 1.06154
0.890011 1.06169
0.892011 1.06183
0.894011 1.06198
0.89601 1.06213
0.89801 1.06227
0.90001 1.06242
0.90201 1.06257
0.90401 1.06271
0.906009 1.06285
0.908009 1.063
0.910009 1.06314
0.912009 1.06329
0.914009 1.06343
0.916008 1.06357
0.918008 1.06371
0.920008 1.06385
0.922008 1.06399
0.924008 1.06413
0.926007 1.06427
0.928007 1.06441
0.930007 1.06455
0.932007 1.06469
0.934007 1.06483
0.936006 1.06497
0.938006 1.0651
0.940006 1.06524
0.942006 1.06538
0.944006 1.06551
0.946005 1.06565
0.948005 1.06578
0.950005 1.06592
0.952005 1.06605
0.954005 1.06619
0.956004 1.06632
0.958004 1.06645
0.960004 1.06658
0.962004 1.06672
0.964004 1.06685
0.966003 1.06698
0.968003 1.06711
0.970003 1.06724
0.972003 1.06737
0.974003 1.0675
0.976002 1.06763
0.978002 1.06776
0.980002 1.06789
0.982002 1.06802
0.984002 1.06814
0.986001 1.06827
0.988001 1.0684
0.990001 1.06852
0.992001 1.06865
0.994001 1.06878
0.996 1.0689
0.998 1.06903
1 1.06915
1.038 1.07145
1.076 1.07361
1.114 1.07565
1.152 1.07757
1.19 1.0794
1.228 1.08112
1.266 1.08277
1.304 1.08432
1.342 1.08581
1.38 1.08722
