6.05	2.22518	2.80222	2.43189	2.48534	2.66814	2.62108
6.1	2.08554	2.6279	2.27998	2.33029	2.50148	2.45741
6.15	1.95468	2.46443	2.13758	2.18492	2.34525	2.30398
6.2	1.83205	2.31115	2.00409	2.04864	2.19879	2.16014
6.25	1.71713	2.16741	1.87895	1.92088	2.06149	2.0253
6.3	1.61914	2.04429	1.77199	1.8116	1.94411	1.90996
6.35	1.52676	1.92818	1.67113	1.70856	1.83343	1.80121
6.4	1.43966	1.81868	1.57603	1.61138	1.72907	1.69867
6.45	1.35754	1.71541	1.48635	1.51975	1.63066	1.60197
6.5	1.28012	1.61802	1.40179	1.43334	1.53787	1.5108
6.55	1.20491	1.52306	1.31948	1.3492	1.44759	1.42213
6.6	1.13412	1.43368	1.242	1.26999	1.36261	1.33867
6.65	1.06749	1.34955	1.16907	1.19543	1.28262	1.26011
6.7	1.00477	1.27035	1.10043	1.12525	1.20733	1.18616
6.75	0.945743	1.1958	1.03582	1.05919	1.13646	1.11655
6.8	0.88075	1.11408	0.964849	0.986681	1.05857	1.04002
6.85	0.820251	1.03798	0.89877	0.919158	0.986044	0.968775
6.9	0.763933	0.967099	0.837241	0.856281	0.918518	0.902436
6.95	0.711505	0.901083	0.779949	0.797729	0.855644	0.840665
7	0.662697	0.839597	0.726598	0.743202	0.797097	0.783147
7.05	0.608134	0.7702	0.666639	0.681845	0.731429	0.718739
7.1	0.558122	0.706607	0.611689	0.625616	0.671239	0.659694
7.15	0.512278	0.648328	0.561325	0.574082	0.616064	0.605561
7.2	0.470251	0.594914	0.515162	0.526846	0.565483	0.555928
7.25	0.43172	0.545956	0.472845	0.483547	0.51911	0.510417
7.3	0.395692	0.500725	0.433541	0.443393	0.475922	0.467941
7.35	0.362731	0.459306	0.397565	0.406633	0.436395	0.429069
7.4	0.332572	0.421372	0.36463	0.372977	0.400214	0.393489
7.45	0.304972	0.386626	0.334475	0.342159	0.367092	0.360919
7.5	0.279711	0.354796	0.306862	0.313934	0.336765	0.331099
7.55	0.254136	0.322973	0.2791	0.285603	0.306182	0.300954
7.6	0.231008	0.294109	0.253954	0.259931	0.278497	0.273676
7.65	0.210082	0.267917	0.231166	0.236657	0.253421	0.24898
7.7	0.191138	0.244141	0.210504	0.215548	0.230698	0.226609
7.75	0.173979	0.222549	0.191762	0.196394	0.210097	0.206334
7.8	0.154705	0.197381	0.170275	0.174327	0.186615	0.183325
7.85	0.137675	0.175193	0.151313	0.15486	0.165887	0.163011
7.9	0.122619	0.155622	0.134571	0.137675	0.14758	0.145065
7.95	0.1093	0.13835	0.119779	0.122498	0.131402	0.129203
8	0.0975115	0.123097	0.106703	0.109086	0.117097	0.115175
8.05	0.0827995	0.10331	0.0900284	0.0918947	0.0989478	0.0974427
8.1	0.07079	0.0872862	0.0764772	0.0779383	0.0841864	0.0830123
8.15	0.0609402	0.0742578	0.0654168	0.0665606	0.0721275	0.0712157
8.2	0.0528203	0.0636182	0.0563463	0.0572416	0.0622283	0.0615241
8.25	0.0460894	0.0548868	0.0488691	0.04957	0.0540587	0.053519
8.3	0.0421225	0.0501126	0.0446383	0.0452729	0.0493945	0.0489178
8.35	0.038513	0.0457729	0.0407908	0.0413656	0.0451514	0.0447303
8.4	0.0352274	0.0418266	0.0372905	0.0378113	0.0412896	0.0409178
8.45	0.0322352	0.0382367	0.0341048	0.0345769	0.0377737	0.0374454
8.5	0.0295094	0.0349696	0.0312042	0.0316324	0.0345713	0.0342815
8.55	0.0269256	0.0318598	0.0284487	0.0288336	0.0315312	0.0312796
8.6	0.0245832	0.0290452	0.0259528	0.026299	0.0287762	0.0285579
8.65	0.0224581	0.0264962	0.0236907	0.0240023	0.026278	0.0260887
8.7	0.0205291	0.0241862	0.0216392	0.0219198	0.0240113	0.0238473
8.75	0.0187769	0.0220914	0.0197774	0.0200304	0.0219533	0.0218113
8.8	0.0169576	0.0198832	0.0178283	0.0180485	0.0198056	0.0196925
8.85	0.015344	0.0179328	0.0161036	0.0162956	0.0179031	0.0178137
8.9	0.0139095	0.0162063	0.0145739	0.0147418	0.016214	0.0161439
8.95	0.0126315	0.0146745	0.0132142	0.0133613	0.0147109	0.0146566
9	0.0114904	0.0133123	0.0120027	0.012132	0.0133705	0.013329
9.05	0.0104314	0.012044	0.0108767	0.0109888	0.0121243	0.0120944
9.1	0.0094901	0.0109229	0.00987869	0.00997643	0.0110186	0.0109979
9.15	0.00865079	0.00992869	0.00899145	0.00907699	0.0100346	0.0100211
9.2	0.00790027	0.00904418	0.00820025	0.00827546	0.00915622	0.00914837
9.25	0.00722723	0.00825486	0.0074926	0.00755903	0.00836981	0.00836632
9.3	0.00669642	0.0076551	0.00694528	0.00700774	0.00775858	0.00775603
9.35	0.0062061	0.00710024	0.00643934	0.006498	0.00719346	0.00719162
9.4	0.005753	0.00658678	0.00597148	0.00602653	0.00667079	0.0066695
9.45	0.00533414	0.0061115	0.00553868	0.00559031	0.00618724	0.00618637
9.5	0.00494678	0.00567144	0.00513821	0.00518659	0.00573976	0.00573918
9.55	0.00458845	0.00526389	0.00476753	0.00481284	0.00532555	0.00532518
